id	pj_no	keiyaku_pr	tc_mseki	tt_mseki	levelplan	fukuin	road_st	magutchi	setsudo_hi	setsudo_kj	jigata	hiatari	niwasaki	garage	kobetsu1	kobetsu2	kobetsu3	kobetsu4
train_0221	97	40800000	101.51	94.39	2F/4LDK	4.0	問題なし	6.8	東	普通	整形地	普通	2.0	2				
train_0222	97	39980000	100.1	98.33	2F/4LDK	6.0	問題なし	11.0	西	良い	整形地	良い	3.0	1	床暖房付			
train_0223	97	46000000	101.52	103.76	2F/4LDK	4.0	問題なし	11.1	西	普通	整形地	普通	2.0	1				
train_0224	97	41500000	100.05	101.84	3F/4LDK	5.0	問題なし	7.5	南西	普通	整形地	普通	1.0	1				
train_0225	98	31000000	83.56	90.25	2F/4LDK	4.0	問題なし	7.9	北東	普通	整形地	良い	0.0	1				
train_0226	99	24800000	132.53	104.33	2F/4LDK+S	5.0	問題なし	10.2	北西	普通	整形地	普通	3.96	2	角地			
train_0227	99	23000000	132.26	105.16	2F/4LDK	4.5	問題なし	10.9	南西	普通	整形地	普通	5.1	2				
train_0228	99	25500000	152.44	105.99	2F/4LDK	4.5	問題なし	7.0	南西	普通	整形地	普通	4.68	2				
train_0229	100	29800000	108.38	94.08	2F/4LDK	4.0	歩道あり	6.6	北	普通	間口狭・奥行長	普通	2.6	1				
train_0230	100	29800000	108.32	97.5	2F/4LDK	4.0	歩道あり	6.5	北	普通	間口狭・奥行長	普通	2.2	2				
train_0231	100	31800000	108.32	97.5	2F/4LDK	4.0	歩道あり	6.5	北	普通	間口狭・奥行長	普通	2.0	2				
train_0232	101	15800000	182.0	106.0	2F/4LDK	4.5	問題なし	12.8	北	普通	整形地	普通	4.29	2	宅内高低差あり			
train_0233	102	20800000	137.71	98.95	2F/4LDK	5.0	問題なし	2.5	南東	普通	敷地延長	普通	2.0	2			行き止まり	裏道
train_0234	102	21300000	137.33	99.77	2F/4LDK	5.0	問題なし	2.5	南東	普通	敷地延長	普通	2.0	2			行き止まり	裏道
train_0235	102	27800000	135.1	98.33	2F/4LDK	5.0	問題なし	5.5	南西	普通	整形地	普通	1.0	2	二方路		裏道	
train_0236	102	25500000	135.1	99.37	2F/4LDK	5.0	問題なし	6.5	北東	普通	整形地	普通	1.0	2			行き止まり途中	裏道
train_0237	102	27800000	135.11	98.12	2F/4LDK	5.0	問題なし	6.3	南西	普通	整形地	良い	1.0	2	角地	三方路	裏道	
train_0238	102	25000000	135.09	99.98	2F/4LDK	5.0	問題なし	6.3	北東	普通	整形地	良い	1.0	2	角地		ごみ置き場前	裏道
train_0239	103	24800000	116.02	102.06	2F/4LDK	4.0	問題なし	10.4	北	良い	整形地	普通	1.5	2	裏道			
train_0240	104	38800000	132.6	97.3	2F/4LDK	5.4	問題なし	7.3	南	良い	整形地	良い	2.0	2				
train_0241	104	34800000	110.74	97.5	2F/4LDK	4.0	問題なし	8.7	東	良い	整形地	良い	2.0	1				
train_0242	105	34800000	142.69	105.16	2F/4LDK	8.0	問題なし	2.8	東	普通	敷地延長	普通	5.2	2				
train_0243	105	31990000	171.16	104.34	2F/3LDK	8.0	問題なし	2.8	東	普通	敷地延長	普通	6.89	2				
train_0244	106	26700000	215.5	105.3	2F/4LDK	4.7	問題なし	14.9	南東	良い	整形地	良い	11.53	3	角地			
train_0245	107	33990000	146.34	105.58	2F/4LDK	6.8	問題なし	14.0	南＋西	良い	整形地	良い	5.7	2	角地			
train_0246	107	27990000	158.94	105.99	2F/4LDK	6.1	問題なし	3.0	西	普通	敷地延長	普通	5.5	2				
train_0247	107	31000000	151.62	105.98	2F/4LDK	6.1	問題なし	11.5	西	普通	整形地	良い	4.7	2				
train_0248	107	33500000	134.61	105.98	2F/3LDK+S	6.8	問題なし	9.6	南	良い	整形地	良い	6.1	2				
train_0249	108	21900000	79.43	118.4	3F/3LDK+S	4.0	問題なし	7.9	北東	良い	整形地	良い	2.91	1				
train_0250	109	21000000	121.81	101.85	2F/4LDK	4.0	問題なし	8.8	東	普通	整形地	普通	1.0	2				
train_0251	110	33300000	138.97	101.89	2F/3LDK	4.0	未舗装	4.0	西	普通	敷地延長	普通	2.6	2	前面道が坂途中			
train_0252	110	29800000	121.57	106.86	2F/4LDK	4.0	未舗装	7.1	西	良い	整形地	良い	5.5	2	前面道が坂途中			
train_0253	111	32600000	157.09	104.34	2F/5LDK	4.0	問題なし	2.0	北	普通	不整形地	普通	4.0	2				
train_0254	112	34300000	94.53	93.98	2F/4LDK	15.0	歩道あり	6.4	北	普通	整形地	普通	2.3	1	交通量多い	信号近い		
train_0255	113	19000000	302.02	113.43	2F/4LDK	4.3	問題なし	20.2	西	良い	整形地	良い	5.0	3				
train_0256	113	24800000	384.83	112.61	2F/4LDK	4.3	問題なし	4.2	西	良い	整形地	良い	6.0	3			行き止まり	
train_0257	113	32380000	384.77	127.1	2F/4LDK	4.3	問題なし	21.6	西	良い	整形地	良い	6.0	3			行き止まり途中	
train_0258	113	27130000	385.26	110.54	2F/4LDK	4.3	問題なし	21.8	西	良い	整形地	良い	6.0	3			行き止まり途中	
train_0259	113	20300000	302.17	112.61	2F/4LDK	4.3	問題なし	20.1	西	良い	整形地	良い	5.0	3			ごみ置き場前	
train_0260	113	25858720	389.07	112.19	2F/4LDK	4.3	問題なし	4.2	西	良い	整形地	良い	6.0	3			行き止まり	
train_0261	114	37900000	129.54	106.82	2F/4LDK	4.5	問題なし	9.0	北西	普通	整形地	普通	2.0	2				
train_0262	114	36900000	129.55	106.82	2F/4LDK	4.5	問題なし	9.0	北西	普通	整形地	普通	2.0	2				
train_0263	115	25800000	114.42	95.27	2F/3LDK	6.0	問題なし	6.7	北	普通	間口狭・奥行長	悪い	5.36	2				
train_0264	115	27500000	117.39	109.3	2F/4LDK	6.0	問題なし	6.7	北	普通	間口狭・奥行長	悪い	5.36	2				
train_0265	115	33500000	115.91	105.99	2F/3LDK+S	6.0	未舗装	6.7	南	普通	間口狭・奥行長	良い	5.76	2				
train_0266	115	30800000	115.9	110.96	2F/3LDK+S	6.0	未舗装	6.7	南	普通	間口狭・奥行長	良い	5.76	2				
train_0267	116	31800000	123.24	99.37	2F/4LDK	4.0	問題なし	8.8	南	良い	整形地	良い	5.0	2				
train_0268	116	29000000	120.64	99.78	2F/4LDK	4.0	問題なし	8.0	南	良い	整形地	良い	5.0	2				
train_0269	116	26000000	121.26	99.77	2F/4LDK	4.2	問題なし	4.4	西	悪い	整形地	良い	4.0	2				
train_0270	116	26800000	133.76	97.7	2F/4LDK	4.2	問題なし	3.4	西	普通	敷地延長	良い	5.0	2				
train_0271	117	21800000	79.17	93.0	2F/4LDK	6.0	問題なし	4.0	南東	良い	整形地	良い	6.0	2				
train_0272	118	38500000	84.52	108.13	3F/4LDK	4.0	問題なし	7.3	北	普通	整形地	普通	11.6	1				
train_0273	119	24800000	112.97	98.0	2F/4LDK	4.0	問題なし	10.9	南	普通	不整形地	普通	0.1	2	行き止まり			
train_0274	120	38500000	102.57	96.46	2F/3LDK	6.0	問題なし	10.3	南	良い	整形地	良い	1.72	1				
train_0275	121	20000000	162.89	99.0	2F/4LDK	9.6	問題なし	2.5	西	普通	敷地延長	普通	5.0	3	宅内高低差あり			
train_0276	122	29800000	100.79	108.94	3F/2LDK+S	4.0	問題なし	3.1	南東	普通	敷地延長	普通	1.1	2	計画道路			
train_0277	123	29800000	136.0	105.0	2F/4LDK	4.5	問題なし	12.4	東	良い	整形地	良い	11.19	2	床暖房付			
train_0278	124	28800000	370.47	105.57	2F/4LDK	6.2	問題なし	17.9	南東	良い	整形地	良い	16.0	3	眺望良			
train_0279	124	29000000	370.46	105.99	2F/4LDK	6.2	問題なし	16.5	南東	良い	整形地	良い	13.0	3	眺望良			
train_0280	125	25000000	115.75	100.19	2F/4LDK	4.5	問題なし	7.1	北西	良い	整形地	良い	2.0	1				
train_0281	125	28000000	115.75	100.19	2F/4LDK	4.0	問題なし	14.2	西	普通	不整形地	普通	2.0	1				
train_0282	125	26800000	113.48	101.02	2F/4LDK	6.0	問題なし	2.7	西	普通	敷地延長	悪い	1.0	1				
train_0283	125	25300000	115.75	100.19	2F/4LDK	4.5	問題なし	8.4	南東	良い	整形地	良い	5.0	1				
train_0284	125	26500000	115.74	101.01	2F/4LDK	6.0	問題なし	5.2	北西	普通	整形地	普通	5.0	1				
train_0285	125	24990000	115.75	98.74	2F/4LDK	4.5	問題なし	7.1	北	普通	整形地	良い	5.0	1				
train_0286	125	24900000	115.77	98.95	2F/4LDK	6.0	問題なし	11.0	西	良い	整形地	良い	3.0	1	床暖房付			
train_0287	125	27800000	115.75	101.02	2F/4LDK	6.0	問題なし	7.3	東	良い	整形地	普通	3.0	1				
train_0288	125	26500000	115.75	100.61	2F/4LDK	4.0	問題なし	11.4	西	普通	整形地	普通	3.0	1				
train_0289	125	26000000	115.82	99.36	2F/4LDK	4.2	問題なし	9.5	東	普通	不整形地	良い	3.0	2				
train_0290	125	26000000	115.75	100.19	2F/4LDK	4.2	問題なし	11.4	南東	普通	整形地	普通	5.0	2				
train_0291	125	24000000	115.75	100.6	2F/4LDK	4.2	問題なし	7.2	西	普通	整形地	普通	5.0	2				
train_0292	125	23990000	115.74	100.19	2F/4LDK	4.5	問題なし	8.2	南	良い	整形地	良い	5.0	1				
train_0293	125	23300000	115.75	101.23	2F/4LDK	6.0	問題なし	2.8	東	普通	敷地延長	悪い	1.0	1				
train_0294	125	27500000	115.74	98.95	2F/4LDK	3.0	問題なし	9.7	南東	良い	整形地	良い	1.0	1	角地			
train_0295	125	26800000	115.75	99.78	2F/4LDK	6.0	問題なし	5.2	西	良い	整形地	良い	3.0	1				
train_0296	126	38000000	133.62	106.5	2F/4LDK	4.0	問題なし	9.8	西	良い	整形地	良い	13.67	2	アパート南隣			
train_0297	127	30500000	202.0	108.47	2F/5LDK	6.0	問題なし	3.0	北	普通	敷地延長	普通	2.0	2				
train_0298	127	32900000	202.0	111.37	2F/5LDK	6.0	問題なし	9.0	北	普通	整形地	普通	2.0	2				
train_0299	127	29900000	202.0	108.47	2F/5LDK	6.0	問題なし	3.0	北	普通	敷地延長	普通	2.0	2				
train_0300	127	31800000	202.0	111.37	2F/5LDK	6.0	問題なし	9.0	北	普通	整形地	普通	2.0	2				
train_0301	128	34000000	129.08	102.88	2F/5LDK	4.0	問題なし	11.6	西	良い	整形地	良い	4.6	2	二方路	角地		
train_0302	129	36980000	175.08	111.78	2F/4LDK	4.0	問題なし	10.9	西	良い	整形地	良い	4.95	3				
train_0303	130	28400000	100.35	93.0	2F/4LDK	4.0	問題なし	6.7	西＋南	良い	整形地	普通	9.0	2	角地			
train_0304	131	25600000	198.19	105.98	2F/4LDK	4.0	問題なし	11.0	西	普通	整形地	普通	5.3	2				
train_0305	132	21300000	355.55	96.0	2F/4LDK	3.2	問題なし	9.7	西	普通	整形地	良い	7.0	2				
train_0306	132	21800000	356.34	96.0	2F/4LDK	3.2	問題なし	9.5	西	普通	整形地	良い	6.0	2				
train_0307	132	21000000	355.52	96.0	2F/4LDK	3.2	問題なし	9.9	西	普通	整形地	良い	6.0	2				
train_0308	132	19300000	355.15	96.0	2F/4LDK	3.2	問題なし	10.1	西	普通	整形地	良い	7.0	2				
train_0309	132	21300000	351.61	96.0	2F/4LDK	3.2	問題なし	8.3	西	普通	整形地	良い	7.0	2	ごみ置き場前			
train_0310	133	34800000	70.04	93.0	3F/4LDK	15.0	歩道あり	6.9	西	普通	整形地	普通	1.0	1	信号近い			
train_0311	134	31400000	132.35	104.74	2F/3LDK	6.0	問題なし	10.0	東	良い	整形地	普通	3.31	2				
train_0312	134	35800000	133.0	105.16	2F/4LDK	6.0	問題なし	10.7	東	良い	整形地	普通	4.38	2				
train_0313	134	32800000	133.01	104.75	2F/4LDK	6.0	問題なし	8.8	東＋北	良い	整形地	普通	3.22	2	角地			
train_0314	135	28900000	251.78	117.58	2F/4LDK	6.0	問題なし	4.0	南	良い	整形地	良い	6.0	4				
train_0315	136	38800000	154.65	108.47	2F/4LDK	10.2	問題なし	8.7	南東	良い	整形地	良い	8.8	3				
train_0316	136	42500000	154.64	108.47	2F/4LDK	10.2	問題なし	8.7	南東	良い	整形地	良い	8.8	3				
train_0317	136	36000000	154.65	108.47	2F/4LDK	10.2	問題なし	8.7	南東	良い	整形地	良い	8.8	3				
train_0318	137	38000000	164.34	108.06	2F/4LDK	4.0	問題なし	11.8	南西	良い	整形地	良い	6.65	2				
train_0319	138	31500000	100.45	99.63	2F/4LDK	4.2	問題なし	11.0	南	良い	整形地	良い	3.0	1	踏切付近			
train_0320	138	26500000	111.55	98.82	2F/4LDK	4.2	問題なし	8.2	東	普通	整形地	普通	3.0	2	踏切付近			
train_0321	138	27500000	107.03	103.68	2F/4LDK	4.2	問題なし	9.4	東	普通	整形地	普通	3.0	2	踏切付近			
train_0322	138	25300000	113.48	102.86	2F/4LDK	4.2	問題なし	2.7	南	悪い	敷地延長	普通	3.0	1	踏切付近			
train_0323	139	29790000	85.57	107.73	3F/4LDK	4.0	問題なし	7.8	南東	良い	整形地	良い	9.8	2	行き止まり途中			
train_0324	140	23800000	160.6	105.16	2F/5LDK	4.0	問題なし	4.0	南	悪い	整形地	普通	2.4	2				
train_0325	141	23800000	93.95	94.36	2F/4LDK	4.0	問題なし	7.5	西＋東	良い	整形地	普通	6.34	1	二方路			
train_0326	142	22800000	100.04	103.47	2F/4LDK	6.0	問題なし	7.1	北	良い	整形地	普通	2.1	2				
train_0327	142	24800000	120.2	87.48	2F/3LDK	6.0	問題なし	2.7	北	良い	敷地延長	普通	2.0	2				
train_0328	143	19800000	165.29	108.47	2F/4LDK	8.0	問題なし	10.7	北	普通	整形地	良い	4.0	2				
train_0329	143	21000000	165.25	109.3	2F/4LDK	4.0	問題なし	10.7	南	普通	整形地	良い	6.0	2				
train_0330	144	22000000	110.11	0.0	土地売り	4.5	問題なし	7.5	西	良い	整形地	普通	0.0	0				
train_0331	144	25000000	123.4	0.0	土地売り	4.5	問題なし	8.0	西	良い	整形地	良い	0.0	0				
train_0332	145	28000000	127.0	106.0	2F/5LDK	7.0	問題なし	2.5	西	良い	整形地	普通	5.0	2	交通量多い			
train_0333	145	29500000	114.0	105.0	2F/4LDK	7.0	問題なし	10.0	西	良い	整形地	普通	5.0	2	交通量多い			
train_0334	145	29300000	127.0	110.0	2F/4LDK	7.0	問題なし	2.5	西	良い	敷地延長	普通	5.0	2	交通量多い			
train_0335	145	33000000	120.0	115.0	2F/5LDK	7.0	問題なし	10.0	西	良い	整形地	普通	5.0	2	交通量多い			
train_0336	146	29000000	98.7	96.0	2F/4LDK+S	4.0	問題なし	8.7	北	普通	整形地	普通	0.1	1	裏道			
train_0337	147	25000000	99.24	92.34	2F/4LDK	4.0	未舗装	8.8	東	良い	整形地	普通	3.0	2	宅内高低差あり			
train_0338	148	23000000	195.24	95.0	2F/4LDK	5.0	問題なし	10.0	西	良い	整形地	良い	4.0	3				
train_0339	149	33000000	103.68	97.19	2F/4LDK	4.0	問題なし	8.0	西	普通	整形地	普通	1.5	2				
train_0340	150	23000000	116.8	93.0	2F/4LDK	4.0	問題なし	2.7	北	普通	敷地延長	普通	1.0	2	裏道			
train_0341	150	22000000	113.53	93.0	2F/4LDK	4.0	問題なし	6.5	北	良い	整形地	普通	1.0	1	裏道			
train_0342	150	21800000	117.1	93.0	2F/4LDK	4.0	問題なし	2.7	北	普通	敷地延長	普通	1.0	2	裏道			
train_0343	150	25300000	113.1	93.0	2F/4LDK	4.0	問題なし	8.5	北	良い	整形地	普通	1.0	2	裏道			
train_0344	151	27800000	112.54	90.25	2F/4LDK	6.0	問題なし	6.2	西	普通	整形地	良い	4.0	2				
train_0345	151	23000000	114.49	90.25	2F/4LDK	6.0	問題なし	3.0	西	普通	敷地延長	良い	4.0	2				
train_0346	152	26500000	68.33	93.0	3F/4LDK	4.0	問題なし	7.3	南西	良い	整形地	良い	0.0	1				
train_0347	153	42000000	159.88	108.47	2F/5LDK	6.0	問題なし	18.0	南	良い	整形地	良い	2.0	2				
train_0348	153	36700000	159.87	108.89	2F/4LDK	6.0	問題なし	9.6	西	良い	整形地	普通	2.8	2				
train_0349	153	39500000	159.66	108.06	2F/4LDK	6.0	問題なし	8.0	南	良い	整形地	良い	8.9	2				
train_0350	154	31800000	65.28	97.08	3F/3LDK+S	4.0	問題なし	7.2	東	良い	整形地	良い	0.0	1				
train_0351	155	26000000	160.49	109.3	2F/4LDK	6.5	問題なし	8.6	西	普通	整形地	普通	4.9	2				
train_0352	155	28000000	160.48	113.44	2F/4LDK	6.5	問題なし	8.9	東＋南	普通	整形地	普通	6.3	2				
train_0353	155	25800000	160.49	105.98	2F/4LDK	9.0	問題なし	5.8	南西	普通	整形地	普通	6.3	2				
train_0354	156	36500000	104.84	106.81	3F/4LDK	4.0	問題なし	3.5	西	普通	敷地延長	良い	4.0	2				
train_0355	156	39800000	102.0	99.36	2F/4LDK	4.0	問題なし	6.2	西	良い	整形地	良い	3.0	1				
train_0356	157	25300000	121.49	93.0	2F/4LDK	6.2	問題なし	3.0	東	普通	敷地延長	普通	2.0	2				
train_0357	157	27000000	107.3	93.0	2F/4LDK	6.2	問題なし	3.0	東	良い	整形地	普通	2.0	2				
train_0358	157	31000000	105.1	93.0	2F/4LDK	6.2	問題なし	10.0	南	良い	整形地	良い	1.0	2				
train_0359	157	27800000	105.1	93.0	2F/4LDK	6.2	問題なし	8.0	南	良い	整形地	良い	1.0	2				
train_0360	157	25500000	121.49	93.0	2F/4LDK	6.2	問題なし	3.0	東	普通	敷地延長	普通	2.0	2				
train_0361	157	26800000	105.09	93.0	2F/4LDK	6.2	問題なし	7.0	北	良い	整形地	普通	2.0	2				
train_0362	157	27800000	105.1	93.0	2F/4LDK	6.2	問題なし	8.0	南	良い	整形地	良い	1.0	2				
train_0363	158	28000000	129.13	93.0	2F/4LDK	12.0	問題なし	15.0	東	良い	整形地	良い	7.0	2				
train_0364	158	26800000	110.5	93.0	2F/4LDK	12.0	問題なし	8.0	東	良い	整形地	良い	1.0	2				
train_0365	158	28300000	110.5	93.0	2F/4LDK	12.0	問題なし	9.0	東	良い	整形地	良い	1.0	2				
train_0366	158	30000000	110.5	93.0	2F/4LDK	12.0	問題なし	7.0	東	良い	整形地	良い	2.0	2	二方路			
train_0367	159	31800000	140.49	100.0	2F/4LDK	4.0	問題なし	6.7	東	良い	整形地	良い	1.0	2	裏道			
train_0368	159	23800000	107.69	81.0	2F/4LDK	4.0	問題なし	3.2	東	良い	敷地延長	良い	2.0	2	裏道			
train_0369	160	29800000	120.36	98.53									0.0	0				
train_0370	160	28000000	131.72	99.36									0.0	0				
train_0371	161	27900000	141.34	108.68	2F/4LDK	4.0	問題なし	13.7	北東	良い	整形地	良い	2.0	2	眺望良	三方路		
train_0372	161	26900000	139.03	106.81	2F/4LDK	4.0	問題なし	11.9	南	良い	整形地	良い	3.0	2	眺望良	二方路		
train_0373	161	25900000	139.61	106.19	2F/4LDK	4.0	問題なし	15.0	北	良い	整形地	良い	2.0	2	眺望良	三方路		
train_0374	161	29900000	140.67	108.48	2F/4LDK	4.0	問題なし	7.7	南東	良い	整形地	良い	3.0	2	眺望良	二方路		
train_0375	162	31800000	144.02	98.0	2F/4LDK	4.0	問題なし	13.0	東	普通	整形地	普通	5.0	2	裏道			
train_0376	163	28800000	123.0	95.98	2F/4LDK	5.0	問題なし	2.5	南	普通	敷地延長	普通	3.29	2				
train_0377	163	25500000	102.33	109.35	3F/3LDK+S	5.0	問題なし	2.5	南	普通	敷地延長	普通	3.45	2				
train_0378	164	37980000	135.75	104.75	2F/4LDK	4.0	問題なし	9.9	南	良い	整形地	良い	2.9	2				
train_0379	164	33980000	142.16	108.68	2F/4LDK	7.0	問題なし	4.7	東	普通	整形地	普通	1.9	2				
train_0380	164	32380000	144.85	105.16	2F/4LDK	4.0	問題なし	13.1	西	普通	整形地	良い	5.1	2				
train_0381	164	37800000	144.8	104.75	2F/4LDK	4.0	問題なし	11.2	南	良い	整形地	良い	3.9	2				
train_0382	165	29800000	110.21	86.63	2F/4LDK	4.0	問題なし	2.6	東	良い	敷地延長	良い	1.0	2				
train_0383	165	22300000	103.02	0.0		4.0	問題なし	6.7	北	良い	整形地	良い	0.0	0				
train_0384	165	30500000	119.96	91.7	2F/4LDK	4.0	問題なし	6.0	東	良い	整形地	良い	3.0	2				
train_0385	166	45500000	123.42	102.67	2F/4LDK	4.0	問題なし	9.1	北	普通	整形地	普通	3.0	1	床暖房付			
train_0386	166	41000000	130.23	103.5	2F/4LDK	4.0	問題なし	2.7	西	普通	不整形地	普通	1.0	2	床暖房付			
train_0387	167	19200000	100.02	102.06	2F/4LDK	6.0	問題なし	8.9	北西	良い	整形地	普通	2.9	2	裏道			
train_0388	168	25900000	66.98	73.28	2F/3LDK	4.0	問題なし	7.1	東	良い	整形地	普通	1.0	1	床暖房付			
train_0389	169	36400000	87.95	95.23	2F/4LDK	4.3	問題なし	7.7	南＋東	良い	整形地	良い	8.61	1				
train_0390	170	20900000	192.61	96.0	2F/4LDK	5.0	問題なし	2.0	北東	悪い	不整形地	良い	2.0	2				
train_0391	171	23100000	125.01	96.05	2F/4DK	5.4	問題なし	7.9	北	良い	整形地	良い	2.0	2				
train_0392	171	20800000	125.0	95.63	2F/4LDK	5.4	問題なし	7.9	北	良い	整形地	普通	2.0	2				
train_0393	171	20300000	124.61	96.88	2F/4LDK	5.4	問題なし	13.1	北＋西	良い	整形地	普通	1.0	2				
train_0394	171	19000000	125.01	96.46	2F/4LDK	5.4	問題なし	7.8	北	良い	整形地	普通	1.0	2				
train_0395	172	32000000	195.04	105.98	2F/4LDK	6.0	問題なし	9.6	東	良い	整形地	良い	3.37	2				
train_0396	173	25000000	149.0	105.98	2F/4LDK	6.0	問題なし	9.6	北	普通	整形地	良い	3.5	2				
train_0397	174	26800000	113.62	99.0	2F/4LDK	4.7	問題なし	9.9	南西	良い	整形地	良い	2.24	2	裏道			
train_0398	174	23800000	113.62	99.0	2F/4LDK	4.7	問題なし	3.9	南西	普通	敷地延長	良い	2.23	2	裏道			
train_0399	175	30800000	148.98	105.16	2F/4LDK	4.0	問題なし	7.365	北	良い	整形地	良い	4.245	2				
train_0400	175	28800000	140.93	105.99	2F/4LDK	4.0	問題なし	9.017000000000001	北＋東	良い	整形地	良い	3.45	2	角地			
train_0401	175	30990000	147.83	104.29	2F/4LDK	4.0	問題なし	3.113	北	普通	敷地延長	良い	3.11	2				
train_0402	175	24990000	148.85	105.99	2F/4LDK	4.0	問題なし	6.574	北	良い	不整形地	良い	2.86	2	ごみ置き場前			
train_0403	176	32300000	138.14	104.74	2F/4LDK	4.0	問題なし	9.8	西	普通	不整形地	良い	5.5	2				
train_0404	177	26800000	158.81	105.57	2F/4LDK	5.4	問題なし	6.1	南	良い	整形地	良い	8.27	2				
